class,comment,date,difficultyRatingRounded,qualityRating,thumbsDownTotal,thumbsUpTotal,professor,department,avgRating
MGMT352,"Curves down, very similar answers on test questions for a final that's worth so much",2026-05-06 18:47:54 +0000 UTC,5,1,0,0,Amir Sariri,Management,3.3
MGMT352,"Really enjoyed the lectures, try to pick a good partner for the groupwork, communication is important on those. Weekly quizzes weren't bad. Never used the textbook and felt like what was talked about in class was enough.",2026-05-03 22:06:48 +0000 UTC,3,5,0,0,Amir Sariri,Management,3.3
MGMT352,"lots of things to do, homework/quiz pretty much every week. but I liked it.",2026-05-01 14:05:12 +0000 UTC,5,4,0,0,Amir Sariri,Management,3.3
MGMT352,"Great prof and lots of fun exercises. course project REQUIRES the use of AI for solving hard strategic problems. you literally work on major corporate decision problems from the current news. cool stuff I doubt I'd learn elsewhere. you are not allowed to use AI for the writeup, and if you do he WILL find out.",2026-05-01 14:02:49 +0000 UTC,4,5,0,0,Amir Sariri,Management,3.3
MGMT352,This is a course you take to learn something probably no one will teach you. Professor Sariri is an inspiration and he puts massive amount of effort in course design to make it useful. It's a tough course though and takes a lot of time.,2026-05-01 01:01:39 +0000 UTC,5,5,0,0,Amir Sariri,Management,3.3
MGMT352,"This class and professor are not easy. This class will challenge your thinking and the professor will also challenge your thought. This class is not easy, be prepared to work and think hard every class.",2026-04-30 22:03:22 +0000 UTC,4,5,0,0,Amir Sariri,Management,3.3
MGMT352,Professor Sariri treats this like a masters level course. He expects a lot out of his students and is a harsh grader. If you are taking this class simply to get the credit a highly suggest a different professor; he even said himself he doesn't want students who are just taking it for credit. I would never take this professor again.,2026-04-30 20:56:58 +0000 UTC,4,2,0,0,Amir Sariri,Management,3.3
MGMT352,"It seems like he's still figuring out how to teach the content, and the class felt all over the place.",2025-01-14 14:18:28 +0000 UTC,3,2,1,0,Amir Sariri,Management,3.3
MGMT352,This is not an easy course but if you are willing to put in the work you'll get a lot out of it. He cares an incredible deal about student learning and will give you all the attention and time you need as long as you demonstrate genuine interest. Take only if you are seriously interested in learning the concepts and don't count on a high grade.,2024-05-01 16:00:49 +0000 UTC,5,5,0,1,Amir Sariri,Management,3.3
MGMT352,"Amir tries to get students to participate in class. His lecture slides aren't copied from a textbook, so lecture is great. He also uses case studies to teach certain topics which was always helpful as it gave you real-life examples of the in-class material. The only thing is that there is a group project which is heavily weighted and no homework.",2023-12-13 01:04:49 +0000 UTC,3,4,0,0,Amir Sariri,Management,3.3
MGMT352,Take my word for it and choose a different professor if you can. This guy's expectation is that of master students and doesn't care about how you feel about grades.,2022-12-20 22:53:34 +0000 UTC,3,1,0,0,Amir Sariri,Management,3.3
MGMT352,"Participation matters, the most boring lectures I have experienced for a while which are totally unnecessary for the exams, the exams and the weekly quizzes come only from the book.
The project is tough, but doable. I would never take this class from him because its boring and he doesn't teach a n y t h i n g.",2022-05-10 02:15:04 +0000 UTC,3,1,0,0,Amir Sariri,Management,3.3
MGMT352,"Not a super hard class. Find quizlets to help you study for the weekly proctored quizzes. As a person, he can be kind of rude but I found it challenging and forced me to learn. The group project seems hard but actually turns our to be beneficial for learning. This class doesnt require much of you but when it does you should put in the effort.",2022-04-22 17:53:39 +0000 UTC,3,4,0,0,Amir Sariri,Management,3.3
MGMT352,Not the greatest prof. Can be very blunt and mean to students when they don't know an answer. Proctored Quizzes every week and Exams are even worse. He's not very good at communicating either. Don't recommend taking this class with him. Should be an A or B but I'm struggling to even pull a C. ,2022-04-20 17:27:13 +0000 UTC,5,2,0,0,Amir Sariri,Management,3.3
ME50000,"Professor Ziviani is an excellent instructor, especially for online students. His lectures are well structured, easy to follow, and the notes are clear and extremely helpful for understanding complex topics. He offers flexible office hours and is very accommodating to different schedules, including working professionals. Highly recommend!",2026-05-06 01:26:36 +0000 UTC,2,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,"Professor Ziviani is very knowledgeable and explains theory with real-world examples. Homework is challenging but doable. The course structure can be rough due to changes, and EES is frustrating. However, he listens to student feedback and actively works to improve the course.",2025-12-31 19:26:00 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,Professor Ziviani is a very solid upper level lecturer. He doesn't get lost in theory and frequently grounds his content in reality. Homework assignments take a little while but are reasonable.,2025-11-24 14:54:27 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,Great professor ,2025-01-03 15:00:30 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,"He is very knowledgeable about thermodynamics and industrial applications. Weekly office hours with TAs are provided, the prof tries to attend if he is not on travel. But you have to ask specific questions or you will get vague, unhelpful answers. Homework comments are also very condescending and provide no helpful feedback. ",2024-12-19 03:36:37 +0000 UTC,5,2,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,He is an excellent professor and truly cares for his students. ,2024-01-24 22:17:52 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,"Professor Ziviani is without a doubt the best professor I have had to date at Purdue in the MSME program. All of the course material, lectures, and references were well put together, and his care for student learning was very evident. He was always reachable for questions. Highly, highly recommended for any class that he teaches.",2023-12-22 15:15:54 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,Get yourself over to one of Ziviani's classes ASAP. This guy is extremely sharp but reigns it in appropriately to get to student's levels and is an anomaly of excellent communication within the engineering field. Final project is hard but grading is holistic and fair. Go to office hours and he will explain things and you will learn from others.,2023-12-21 15:39:05 +0000 UTC,4,5,0,1,Davide Ziviani,Mechanical Engineering,4.2
ME50000,"Great professor. Clear schedule, communicates well, and has many office hours. Very open to answering questions and explaining concepts. Lectures were well composed and organized, but can run on a 
 little bit. Tests ranged in difficulty, but were more or less reasonable to material. He's very down to earth and frequently cracked jokes.",2023-05-09 14:46:39 +0000 UTC,3,4,0,1,Davide Ziviani,Mechanical Engineering,4.2
ME50000,"You won't learn much in the class. Homework is not mandatory, and final grade is based mainly on exams. The questions he writes are very confusing because the wording isn't clear. The bonus is that if you ask him for clarification, he will reply to you condescendingly. And, he was never willing to admit that his phrasing was confusing.",2023-04-03 13:24:25 +0000 UTC,1,2,2,0,Davide Ziviani,Mechanical Engineering,4.2
ME50000,"He is a boring lecturer. The lectures lack an introduction that explains the purpose of the upcoming concepts, and his tone is boring.

His go to introduction is the weather. Every time...Can you be interesting?

He is available for questions but often will respond condescendingly, and can never admit that his instruction was confusing.

Easy A.",2023-03-28 13:25:47 +0000 UTC,2,1,1,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,"Amazing professor. He is extremely knowledgeable about refrigeration and is able to convey concepts clearly to students. He is very flexible, humorous, and relatable, making this class very comfortable for even students who are not strong in the subject beforehand.",2023-01-13 17:04:14 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME51800,If you had a chance to do a course under this professor then go for it. He is wide knowledge on thermal related fields and he is the boss for HVAC related subjects. You will never be bored to listen to his lecture. The course is designed systematically and contains a lot of content related to the subject. He cares about his students and helps them,2022-01-02 18:06:21 +0000 UTC,3,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
ME20000,Professor Ziviani really cares about how you do in this class. He runs the review lectures before the exam and is accessible at almost any time. He has never said no to giving an extension and always tries to answer questions in the slack chat in a way that actually helps you.,2020-11-17 05:28:06 +0000 UTC,4,5,0,0,Davide Ziviani,Mechanical Engineering,4.2
MGMT4431,"She brought a lot of real world examples and practical assignments. Also, amazing personality! She clearly cares about the class and about her students. ",2026-05-06 01:36:41 +0000 UTC,3,5,0,0,Izabely Gibelato,Organization Management,3.6
MGMT4431,"Gibelato clearly cares about the material and students. She is fun and engaging, while also giving very clear expectations that are realistic. I geniunely enjoyed her class (sort of a first for me, I usually don't care much) and honestly wish I could take another class with her. ",2026-05-01 12:29:39 +0000 UTC,2,5,0,0,Izabely Gibelato,Organization Management,3.6
MGMT4431,"She was the best professor I had! I loved how sweet and caring she is. Also, the Fridays recap were super helpful. ",2026-04-30 18:37:26 +0000 UTC,3,5,0,0,Izabely Gibelato,Organization Management,3.6
